Employee_ID,Training_Date,Training_Name,Training_Hours,Completion_Status,Assessment_Score
EMP12758,2020-08-19,Sales Negotiation,24,Completed,78.2
EMP12759,2025-08-11,Leadership Essentials,8,Completed,82.3
EMP12759,2025-04-23,Project Management,24,Completed,74.6
EMP12759,2025-08-01,Advanced Excel,16,Completed,91.8
EMP12761,2022-04-28,Leadership Essentials,8,No Show,
EMP12761,2023-10-13,Data Analytics,8,Completed,76.6
EMP12762,2025-09-02,Power BI Fundamentals,16,Cancelled,
EMP12762,2026-06-20,Sales Negotiation,4,Completed,85.9
EMP12764,2025-12-07,Cyber Security,40,Completed,78.3
EMP12764,2026-06-06,Sales Negotiation,8,Completed,92.5
EMP12767,2025-03-10,Project Management,16,Completed,76.2
EMP12767,2025-04-16,Customer Handling,16,In Progress,
EMP12767,2023-12-11,Power BI Fundamentals,16,Completed,77.3
EMP12767,2024-11-04,Advanced Excel,8,Completed,72.2
EMP12768,2021-12-31,Communication Skills,40,Completed,73.9
EMP12768,2023-07-17,Power BI Fundamentals,16,Completed,69.4
EMP12768,2023-08-09,Cyber Security,4,Cancelled,
EMP12768,2019-09-27,Cyber Security,4,Completed,66.3
EMP12768,2022-04-27,Cyber Security,24,Completed,89.2
EMP12768,2023-12-20,Sales Negotiation,4,In Progress,
EMP12768,2022-01-28,Project Management,24,Completed,92.4
EMP12768,2023-04-22,Customer Handling,8,Completed,100.0
EMP12769,2025-01-14,Power BI Fundamentals,16,Completed,94.6
EMP12769,2025-08-16,Project Management,24,Completed,71.8
EMP12769,2026-04-02,Power BI Fundamentals,4,Completed,77.4
EMP12770,2023-09-16,Advanced Excel,24,Completed,77.0
EMP12770,2025-04-18,Time Management,8,Completed,53.0
EMP12770,2024-01-27,Communication Skills,24,Completed,58.6
EMP12771,2020-07-06,Data Analytics,8,Completed,64.2
EMP12771,2023-02-26,Customer Handling,24,Cancelled,
EMP12771,2023-03-12,Data Analytics,4,In Progress,
EMP12771,2019-05-08,Cyber Security,8,Completed,58.1
EMP12771,2021-08-08,Power BI Fundamentals,16,No Show,
EMP12772,2025-04-02,Sales Negotiation,4,Completed,75.4
EMP12772,2024-12-29,Sales Negotiation,4,Completed,73.3
EMP12772,2025-06-06,Customer Handling,16,Completed,95.4
EMP12772,2026-02-23,Advanced Excel,16,Completed,88.8
EMP12773,2024-08-10,Power BI Fundamentals,16,In Progress,
EMP12774,2025-05-26,Cyber Security,40,Completed,70.4
EMP12774,2025-09-26,Project Management,16,Completed,81.6
EMP12777,2025-02-28,Data Analytics,40,In Progress,
EMP12779,2026-01-19,Leadership Essentials,16,Completed,88.1
EMP12781,2024-11-07,Project Management,8,Cancelled,
EMP12781,2023-02-03,Sales Negotiation,24,Completed,89.9
EMP12782,2026-01-05,Project Management,8,Completed,64.4
EMP12782,2025-09-10,Cyber Security,4,Completed,64.4
EMP12783,2025-03-31,Communication Skills,4,Completed,72.6
EMP12783,2023-06-29,Time Management,24,Completed,58.4
EMP12784,2023-04-16,Power BI Fundamentals,4,Completed,74.8
EMP12785,2026-05-21,Communication Skills,16,Completed,86.7
EMP12785,2025-03-20,Cyber Security,8,Completed,89.3
EMP12785,2024-08-28,Project Management,24,Completed,66.6
EMP12786,2025-12-25,Data Analytics,8,Completed,99.9
EMP12786,2025-11-21,Leadership Essentials,24,In Progress,
EMP12787,2022-08-24,Communication Skills,8,Completed,58.8
EMP12787,2019-06-29,Sales Negotiation,16,No Show,
EMP12787,2020-10-14,Project Management,8,Completed,67.9
EMP12787,2023-09-02,Power BI Fundamentals,24,Completed,75.8
EMP12788,2026-05-29,Communication Skills,4,Completed,98.9
EMP12788,2025-10-08,Leadership Essentials,24,No Show,
EMP12788,2026-03-16,Time Management,16,Completed,85.3
EMP12789,2025-06-02,Customer Handling,4,Completed,78.4
EMP12789,2025-08-29,Project Management,16,No Show,
EMP12790,2025-10-15,Advanced Excel,8,Cancelled,
EMP12790,2025-01-07,Project Management,16,Completed,63.4
EMP12792,2024-04-19,Customer Handling,16,Completed,91.2
EMP12792,2024-01-23,Power BI Fundamentals,24,Completed,91.3
EMP12792,2023-12-28,Leadership Essentials,16,Completed,59.7
EMP12793,2024-10-26,Time Management,16,In Progress,
EMP12793,2024-09-25,Customer Handling,16,Completed,86.2
EMP12794,2025-09-23,Leadership Essentials,24,Completed,81.2
EMP12795,2025-12-31,Customer Handling,24,Completed,60.2
EMP12795,2025-02-10,Sales Negotiation,8,Completed,76.0
EMP12796,2022-05-23,Cyber Security,16,In Progress,
EMP12796,2024-02-04,Leadership Essentials,16,No Show,
EMP12798,2025-02-20,Customer Handling,16,Completed,76.4
EMP12798,2023-11-25,Customer Handling,8,Completed,69.3
EMP12798,2024-03-01,Leadership Essentials,16,Completed,52.9
EMP12799,2023-10-27,Time Management,8,Completed,73.4
EMP12799,2021-03-07,Leadership Essentials,16,Completed,93.1
EMP12799,2021-04-07,Sales Negotiation,8,Cancelled,
EMP12799,2024-06-13,Time Management,40,Completed,82.6
EMP12800,2021-06-29,Sales Negotiation,8,No Show,
EMP12801,2026-03-07,Sales Negotiation,4,Completed,82.6
EMP12801,2025-10-06,Data Analytics,16,Completed,95.1
EMP12803,2021-04-18,Sales Negotiation,24,In Progress,
EMP12803,2024-06-17,Power BI Fundamentals,24,Completed,75.4
EMP12804,2024-05-24,Advanced Excel,8,Completed,83.5
EMP12806,2021-09-10,Leadership Essentials,24,Completed,89.9
EMP12806,2024-11-30,Project Management,40,Completed,80.2
EMP12807,2022-02-18,Leadership Essentials,40,In Progress,
EMP12807,2022-09-04,Time Management,16,In Progress,
EMP12807,2024-09-07,DATA ANALYTICS,16,Completed,79.6
EMP12807,2024-04-14,Data Analytics,40,Cancelled,
EMP12810,2021-09-05,Data Analytics,4,Completed,69.9
EMP12810,2025-01-12,Advanced Excel,4,Cancelled,
EMP12810,2023-05-21,Cyber Security,8,Completed,87.8
EMP12811,2025-05-18,Advanced Excel,16,Completed,95.1
EMP12811,2025-08-13,Leadership Essentials,8,Completed,94.6
EMP12811,2024-03-28,Sales Negotiation,16,Completed,69.3
EMP12812,2026-02-14,Leadership Essentials,24,In Progress,
EMP12812,2026-05-16,Project Management,24,Cancelled,
EMP12813,2026-06-30,Advanced Excel,24,In Progress,
EMP12814,2023-07-29,Power BI Fundamentals,8,Completed,80.6
EMP12815,2023-11-14,Customer Handling,8,Cancelled,
EMP12815,2019-07-31,Communication Skills,40,In Progress,
EMP12816,2025-07-07,Time Management,8,Completed,100.0
EMP12817,2025-01-13,Leadership Essentials,8,Completed,75.8
EMP12817,2024-10-05,Project Management,8,In Progress,
EMP12818,2024-06-21,Project Management,16,No Show,
EMP12820,2025-04-14,Data Analytics,8,Completed,69.3
EMP12820,2024-07-08,Time Management,8,Cancelled,
EMP12823,2023-09-18,Project Management,40,In Progress,
EMP12823,2022-02-14,Power BI Fundamentals,8,Completed,67.2
EMP12824,2022-06-08,Leadership Essentials,4,No Show,
EMP12824,2022-03-09,Cyber Security,8,Completed,98.8
EMP12824,2022-02-18,CYBER SECURITY,8,Cancelled,
EMP12826,2026-05-21,Leadership Essentials,4,In Progress,
EMP12826,2026-03-27,Advanced Excel,16,Completed,50.4
EMP12827,2024-04-26,Communication Skills,24,No Show,
EMP12827,2021-04-29,Power BI Fundamentals,4,Completed,58.5
EMP12827,2022-01-01,Data Analytics,40,Completed,83.7
EMP12828,2022-04-27,Customer Handling,16,Completed,42.5
EMP12830,2025-02-18,Advanced Excel,16,Completed,67.7
EMP12830,2024-03-01,Data Analytics,16,In Progress,
EMP12831,2020-04-03,Sales Negotiation,16,Completed,58.5
EMP12831,2023-09-08,Leadership Essentials,16,Completed,98.5
EMP12831,2024-02-13,Customer Handling,8,Completed,60.7
EMP12831,2022-01-18,Time Management,24,Completed,93.7
EMP12832,2026-01-26,Communication Skills,16,In Progress,
EMP12832,2025-05-27,Power BI Fundamentals,8,Completed,78.8
EMP12832,2023-09-30,Cyber Security,8,Completed,95.4
EMP12833,2022-10-12,Data Analytics,40,Completed,89.4
EMP12833,2025-03-15,Leadership Essentials,16,Cancelled,
EMP12833,2025-03-16,Customer Handling,16,In Progress,
EMP12834,2024-12-21,Customer Handling,8,Completed,63.9
EMP12835,2024-03-24,Power BI Fundamentals,8,Completed,76.1
EMP12835,2023-09-07,Project Management,16,Completed,78.2
EMP12835,2023-11-30,ADVANCED EXCEL,24,Completed,62.3
EMP12836,2022-12-31,Project Management,40,Completed,88.8
EMP12836,2019-08-13,Sales Negotiation,4,Completed,66.6
EMP12836,2023-02-10,Time Management,8,Completed,77.4
EMP12837,2024-08-27,Advanced Excel,8,Completed,82.8
EMP12837,2023-05-25,Time Management,16,Cancelled,
EMP12837,2024-03-12,Sales Negotiation,8,Completed,81.3
EMP12837,2023-11-05,Advanced Excel,4,Completed,87.1
EMP12837,2025-05-29,Advanced Excel,24,Completed,86.0
EMP12837,2025-11-23,Advanced Excel,24,Completed,79.6
EMP12839,2022-05-12,Data Analytics,8,Completed,71.7
EMP12839,2022-04-07,Advanced Excel,16,Completed,58.8
EMP12840,2025-06-25,Data Analytics,8,Completed,62.2
EMP12841,2026-06-14,Project Management,4,Completed,90.8
EMP12841,2024-12-16,Time Management,8,Completed,63.3
EMP12842,2023-08-13,Leadership Essentials,16,In Progress,
EMP12843,2021-12-14,Data Analytics,24,In Progress,
EMP12843,2019-08-11,Leadership Essentials,24,Completed,69.6
EMP12844,2025-12-23,Communication Skills,8,Cancelled,
EMP12844,2025-07-07,Project Management,4,In Progress,
EMP12844,2025-05-05,Sales Negotiation,16,Completed,100.0
EMP12845,2025-08-26,Advanced Excel,24,Cancelled,
EMP12845,2023-12-05,Communication Skills,16,Completed,94.7
EMP12845,2025-04-11,Customer Handling,4,Completed,73.2
EMP12847,2024-11-05,Communication Skills,40,Cancelled,
EMP12847,2023-11-10,Data Analytics,4,Completed,79.7
EMP12847,2025-09-18,Customer Handling,24,Completed,70.7
EMP12849,2024-07-03,Leadership Essentials,8,Completed,70.9
EMP12850,2023-09-21,Cyber Security,24,Completed,94.8
EMP12850,2025-03-28,Customer Handling,8,In Progress,
EMP12850,2022-05-09,Data Analytics,8,Completed,57.9
EMP12852,2025-10-24,Customer Handling,16,Completed,74.9
EMP12852,2026-06-29,Data Analytics,40,Completed,64.6
EMP12852,2025-10-18,Time Management,40,Completed,76.8
EMP12852,2023-03-04,Project Management,24,Completed,75.9
EMP12853,2023-03-10,Cyber Security,4,Completed,79.4
EMP12854,2021-07-24,Communication Skills,16,In Progress,
EMP12855,2025-05-04,Communication Skills,16,Completed,58.2
EMP12856,2021-01-24,Customer Handling,4,In Progress,
EMP12856,2023-02-08,Communication Skills,16,Cancelled,
EMP12857,2023-11-24,Data Analytics,4,In Progress,
EMP12858,2021-04-12,Customer Handling,24,In Progress,
EMP12858,2024-10-27,Customer Handling,8,In Progress,
EMP12858,2022-03-16,Sales Negotiation,40,Completed,75.8
EMP12859,2024-05-27,Customer Handling,8,Completed,80.2
EMP12860,2025-03-26,Advanced Excel,24,Completed,64.3
EMP12861,2026-05-16,Sales Negotiation,8,Completed,97.2
EMP12862,2023-12-12,Project Management,8,Completed,60.3
EMP12864,2024-01-06,Time Management,8,Completed,80.5
EMP12864,2024-01-20,Project Management,16,In Progress,
EMP12864,2025-12-04,Project Management,24,Completed,96.4
EMP12866,2021-07-29,Power BI Fundamentals,4,Cancelled,
EMP12866,2024-07-05,Sales Negotiation,8,Cancelled,
EMP12868,2023-07-21,Data Analytics,24,In Progress,
EMP12868,2026-02-13,Leadership Essentials,40,Completed,87.0
EMP12869,2023-05-16,Time Management,8,Completed,81.2
EMP12870,2026-03-30,Cyber Security,4,Completed,92.4
EMP12871,2020-12-04,Data Analytics,8,Completed,69.8
EMP12873,2022-01-12,Power BI Fundamentals,4,Completed,81.9
EMP12874,2023-05-20,Time Management,40,In Progress,
EMP12875,2026-06-06,Communication Skills,4,Completed,84.2
EMP12876,2026-05-24,Cyber Security,40,Completed,75.5
EMP12877,2026-06-26,Project Management,8,In Progress,
EMP12877,2024-08-10,Customer Handling,16,Completed,58.8
EMP12878,2023-10-02,Communication Skills,8,Completed,99.4
EMP12878,2024-05-28,Project Management,24,In Progress,
EMP12879,2024-06-03,Power BI Fundamentals,24,No Show,
EMP12880,2022-02-13,Power BI Fundamentals,8,Completed,81.3
EMP12880,2020-08-27,Customer Handling,4,Completed,69.3
EMP12880,2022-09-25,Advanced Excel,24,Completed,100.0
EMP12880,2024-05-09,Power BI Fundamentals,8,In Progress,
EMP12881,2025-06-03,Communication Skills,16,Completed,82.4
EMP12882,2024-10-04,Customer Handling,24,Cancelled,
EMP12882,2022-05-18,Communication Skills,8,Cancelled,
EMP12884,2024-04-05,Sales Negotiation,8,No Show,
EMP12884,2024-04-15,Customer Handling,8,Completed,83.4
EMP12884,2023-05-11,Leadership Essentials,40,Cancelled,
EMP12884,2024-03-15,Advanced Excel,24,In Progress,
EMP12884,2021-07-24,Power BI Fundamentals,16,Completed,74.4
EMP12884,2023-08-22,Data Analytics,8,Completed,75.1
EMP12884,2025-05-05,Sales Negotiation,8,Completed,48.0
EMP12884,2024-01-07,Data Analytics,4,No Show,
EMP12885,2025-07-09,Sales Negotiation,16,Cancelled,
EMP12885,2023-04-23,Time Management,8,Completed,73.1
EMP12885,2023-01-12,Project Management,16,Completed,78.3
EMP12886,2020-04-03,Project Management,40,Completed,72.3
EMP12886,2020-12-05,Time Management,24,Completed,67.4
EMP12886,2023-03-21,Cyber Security,8,In Progress,
EMP12887,2024-03-30,Time Management,16,Completed,94.1
EMP12890,2025-08-10,Leadership Essentials,8,In Progress,
EMP12891,2023-06-09,Project Management,4,Completed,82.3
EMP12891,2022-10-03,Advanced Excel,4,Completed,85.3
EMP12892,2024-02-10,Project Management,24,Completed,68.4
EMP12892,2026-03-12,Leadership Essentials,16,Completed,60.8
EMP12892,2023-10-14,Data Analytics,24,Cancelled,
EMP12892,2026-04-16,Cyber Security,24,Cancelled,
EMP12893,2022-01-25,Sales Negotiation,8,Completed,66.9
EMP12893,2021-07-26,Project Management,16,Completed,63.3
EMP12893,2020-10-05,Project Management,16,Completed,82.7
EMP12894,2023-09-04,Advanced Excel,4,Completed,91.5
EMP12894,2023-11-14,Data Analytics,4,Completed,89.0
EMP12895,2023-06-15,Project Management,16,Completed,70.2
EMP12895,2023-07-03,Customer Handling,16,Completed,70.2
EMP12895,2022-02-04,Data Analytics,16,Completed,83.3
EMP12896,2024-04-19,Sales Negotiation,16,Completed,66.2
EMP12896,2022-07-07,Power BI Fundamentals,8,Completed,63.3
EMP12896,2024-12-26,Data Analytics,4,Completed,59.4
EMP12896,2026-04-16,Leadership Essentials,8,Completed,75.4
EMP12897,2024-07-17,Sales Negotiation,8,Cancelled,
EMP12899,2025-04-09,Time Management,4,Completed,84.1
EMP12899,2024-06-02,Sales Negotiation,24,Completed,80.7
EMP12899,2024-10-23,Time Management,16,Completed,94.2
EMP12899,2024-03-25,Time Management,8,Completed,81.5
EMP12899,2024-12-08,Cyber Security,24,Completed,95.6
EMP12900,2023-07-15,Cyber Security,24,Completed,76.7
EMP12900,2024-11-12,Sales Negotiation,16,Completed,79.6
EMP12900,2023-07-31,Communication Skills,16,Completed,75.7
EMP12900,2023-10-13,Customer Handling,4,Completed,87.0
EMP12900,2021-12-27,Project Management,16,Completed,81.0
EMP12901,2025-04-01,Time Management,8,Completed,85.3
EMP12902,2022-06-28,Project Management,24,Completed,58.5
EMP12902,2023-09-29,Sales Negotiation,8,Completed,68.4
EMP12902,2022-12-31,Cyber Security,40,Completed,67.0
EMP12903,2020-10-02,Customer Handling,4,Completed,87.3
EMP12903,2023-11-13,Leadership Essentials,4,In Progress,
EMP12903,2021-02-06,Communication Skills,24,No Show,
EMP12904,2026-01-20,Power BI Fundamentals,40,Completed,74.3
EMP12905,2025-07-29,Advanced Excel,24,Completed,91.4
EMP12906,2022-12-29,Cyber Security,4,Completed,70.5
EMP12907,2023-08-04,Cyber Security,24,Completed,84.4
EMP12908,2026-03-07,Customer Handling,24,Completed,79.3
EMP12909,2025-07-20,Time Management,16,In Progress,
EMP12914,2025-02-20,Cyber Security,24,Completed,64.4
EMP12914,2023-08-09,Time Management,16,No Show,
EMP12915,2021-12-07,LEADERSHIP ESSENTIALS,4,Completed,72.4
EMP12915,2019-10-03,Data Analytics,8,Completed,66.1
EMP12916,2024-02-02,Power BI Fundamentals,16,Completed,82.7
EMP12917,2021-09-01,Data Analytics,8,Cancelled,
EMP12917,2023-10-19,Customer Handling,4,Cancelled,
EMP12917,2021-05-14,Time Management,24,Cancelled,
EMP12918,2025-08-01,Power BI Fundamentals,4,No Show,
EMP12919,2025-02-05,Communication Skills,16,Cancelled,
EMP12922,2023-07-11,Time Management,4,Completed,80.8
EMP12923,2025-04-01,Data Analytics,8,In Progress,
EMP12924,2025-05-08,Data Analytics,24,In Progress,
EMP12924,2022-10-25,Project Management,16,Completed,76.2
EMP12925,2024-12-23,Leadership Essentials,16,Completed,77.2
EMP12925,2024-11-25,Advanced Excel,4,Completed,67.1
EMP12925,2023-01-12,Customer Handling,16,Completed,78.6
EMP12926,2026-05-05,Data Analytics,8,Completed,62.5
EMP12928,2022-12-15,Project Management,4,Cancelled,
EMP12928,2021-09-09,Sales Negotiation,16,Completed,94.9
EMP12929,2024-01-05,Cyber Security,24,Completed,99.5
EMP12929,2023-06-14,Data Analytics,24,Completed,66.7
EMP12930,2026-06-22,Sales Negotiation,16,Completed,67.5
EMP12931,2025-12-05,Leadership Essentials,16,Completed,93.3
EMP12934,2023-06-10,Data Analytics,4,In Progress,
EMP12935,2025-04-24,Communication Skills,4,Completed,71.1
EMP12935,2024-11-27,Data Analytics,24,Completed,58.9
EMP12939,2024-06-21,Customer Handling,8,No Show,
EMP12941,2025-12-31,Customer Handling,8,No Show,
EMP12942,2023-08-15,Advanced Excel,16,Completed,83.3
EMP12942,2024-06-20,Data Analytics,16,Completed,81.2
EMP12942,2025-07-10,Communication Skills,16,Completed,78.5
EMP12943,2024-11-30,Communication Skills,16,In Progress,
EMP12944,2024-01-27,Cyber Security,24,Cancelled,
EMP12944,2024-01-10,Advanced Excel,16,Completed,81.6
EMP12944,2024-02-08,Communication Skills,4,Completed,75.0
EMP12945,2025-08-29,Data Analytics,8,In Progress,
EMP12945,2026-03-09,Power BI Fundamentals,8,Completed,78.7
EMP12945,2025-01-19,Project Management,4,Cancelled,
EMP12946,2025-03-14,Leadership Essentials,16,Completed,78.2
EMP12946,2024-11-24,Sales Negotiation,24,In Progress,
EMP12946,2021-02-04,Data Analytics,8,Completed,54.2
EMP12946,2022-02-14,Project Management,4,Completed,58.5
EMP12947,2022-11-05,Advanced Excel,16,Completed,86.4
EMP12947,2025-08-30,Sales Negotiation,8,Completed,68.2
EMP12949,2022-04-02,Power BI Fundamentals,24,Completed,78.8
EMP12949,2026-02-07,Cyber Security,16,Completed,62.1
EMP12949,2023-11-15,Communication Skills,4,Cancelled,
EMP12949,2021-07-20,Sales Negotiation,16,Cancelled,
EMP12949,2025-10-21,Cyber Security,8,Completed,71.3
EMP12949,2025-12-19,Sales Negotiation,24,No Show,
EMP12950,2024-09-19,Communication Skills,24,Completed,74.6
EMP12950,2022-11-09,Advanced Excel,16,In Progress,
EMP12950,2025-07-16,Cyber Security,16,Completed,97.9
EMP12952,2025-04-15,Data Analytics,16,Completed,99.4
EMP12953,2023-06-20,Project Management,4,Completed,66.6
EMP12954,2026-03-21,Data Analytics,8,Completed,79.8
EMP12954,2024-06-19,Cyber Security,16,Completed,90.3
EMP12955,2024-07-19,Project Management,40,Completed,61.4
EMP12957,2019-10-07,Customer Handling,8,Completed,74.4
EMP12958,2025-01-24,Cyber Security,8,Cancelled,
EMP12959,2023-11-06,Time Management,24,Cancelled,
EMP12959,2026-03-26,Cyber Security,4,Completed,50.8
EMP12959,2023-11-13,Power BI Fundamentals,4,In Progress,
EMP12960,2025-09-15,Advanced Excel,24,Completed,90.8
EMP12960,2021-10-28,Project Management,40,Completed,83.1
EMP12961,2020-11-28,Sales Negotiation,8,In Progress,
EMP12961,2021-02-24,Time Management,24,Completed,73.5
EMP12961,2021-06-09,Leadership Essentials,24,Completed,53.2
EMP12962,2021-04-19,Communication Skills,8,In Progress,
EMP12962,2021-09-11,Time Management,24,In Progress,
EMP12962,2024-05-18,Data Analytics,24,Completed,88.8
EMP12962,2021-03-31,Communication Skills,16,Completed,73.2
EMP12962,2022-02-15,Project Management,4,No Show,
EMP12964,2022-10-02,Project Management,8,In Progress,
EMP12964,2024-06-05,Project Management,8,No Show,
EMP12964,2021-07-22,Power BI Fundamentals,40,In Progress,
EMP12965,2023-05-04,Leadership Essentials,8,Completed,82.9
EMP12966,2026-01-05,Time Management,40,Completed,59.2
EMP12969,2023-02-05,Time Management,24,Completed,77.1
EMP12969,2021-03-12,Cyber Security,40,In Progress,
EMP12969,2021-05-22,Advanced Excel,4,Completed,70.8
EMP12970,2022-11-19,Communication Skills,16,Completed,87.6
EMP12970,2021-11-18,Data Analytics,16,Completed,42.0
EMP12970,2022-06-12,Sales Negotiation,4,Completed,81.5
EMP12970,2021-11-26,COMMUNICATION SKILLS,24,Completed,70.2
EMP12970,2024-10-26,Leadership Essentials,24,Completed,82.5
EMP12971,2023-12-10,Communication Skills,8,Completed,85.3
EMP12971,2023-02-15,Customer Handling,16,No Show,
EMP12971,2021-01-23,Cyber Security,16,Completed,85.2
