Employee_ID,Event_Date,Event_Type,Old_Department_ID,New_Department_ID,Event_Reason
EMP12632,2024-07-27,Transfer,102.0,105.0,Business transfer
EMP12633,2023-08-17,Joining,,,Initial employment
EMP12634,2023-02-26,Joining,,,Initial employment
EMP12634,2023-12-14,Resignation,103.0,103.0,Voluntary exit
EMP12635,2022-10-23,Joining,,,Initial employment
EMP12635,2026-05-12,Leave of Absence,108.0,108.0,Temporary leave
EMP12636,2020-02-24,Joining,,,Initial employment
EMP12636,2024-01-25,Resignation,103.0,103.0,Voluntary exit
EMP12637,2025-01-27,Joining,,,Initial employment
EMP12638,2019-05-14,Joining,,,Initial employment
EMP12638,2021-01-09,Resignation,103.0,103.0,Voluntary exit
EMP12638,2022-05-20,Transfer,103.0,107.0,Business transfer
EMP12638,2023-04-04,Promotion,103.0,103.0,Role progression
EMP12638,2022-03-28,Manager Change,103.0,103.0,Reporting-line change
EMP12639,2024-07-23,Joining,,,Initial employment
EMP12640,2022-12-21,Joining,,,Initial employment
EMP12641,2023-04-03,Joining,,,Initial employment
EMP12641,2024-01-24,Resignation,105.0,105.0,Voluntary exit
EMP12642,2022-03-10,Joining,,,Initial employment
EMP12642,2023-12-07,Manager Change,102.0,102.0,Reporting-line change
EMP12643,2024-02-13,Joining,,,Initial employment
EMP12644,2023-12-25,Joining,,,Initial employment
EMP12645,2026-05-29,Joining,,,Initial employment
EMP12646,2022-09-04,Joining,,,Initial employment
EMP12646,2023-10-26,Promotion,104.0,104.0,Role progression
EMP12646,2025-11-11,Transfer,104.0,103.0,Business transfer
EMP12647,2023-01-04,Joining,,,Initial employment
EMP12647,2025-05-18,Leave of Absence,103.0,103.0,Temporary leave
EMP12648,2025-02-04,Joining,,,Initial employment
EMP12649,2021-12-15,Joining,,,Initial employment
EMP12649,2024-05-18,Resignation,106.0,106.0,Voluntary exit
EMP12650,2022-03-24,Joining,,,Initial employment
EMP12651,2023-08-23,Joining,,,Initial employment
EMP12651,2025-08-11,Manager Change,107.0,107.0,Reporting-line change
EMP12652,2019-04-21,Joining,,,Initial employment
EMP12652,2025-03-18,Manager Change,103.0,103.0,Reporting-line change
EMP12652,2020-02-18,Termination,103.0,103.0,Involuntary exit
EMP12652,2022-07-06,Rehire,103.0,103.0,Returned employee
EMP12653,2024-12-24,Joining,,,Initial employment
EMP12653,2025-09-07,Manager Change,102.0,102.0,Reporting-line change
EMP12654,2025-03-29,Joining,,,Initial employment
EMP12655,2020-04-12,Joining,,,Initial employment
EMP12655,2025-05-11,Manager Change,103.0,103.0,Reporting-line change
EMP12656,2025-12-03,Joining,,,Initial employment
EMP12657,2021-03-24,Joining,,,Initial employment
EMP12657,2025-09-16,Transfer,103.0,103.0,Business transfer
EMP12658,2022-06-26,Joining,,,Initial employment
EMP12659,2021-09-20,Joining,,,Initial employment
EMP12659,2026-03-27,Rehire,103.0,103.0,Returned employee
EMP12659,2025-12-20,Resignation,103.0,103.0,Voluntary exit
EMP12659,2024-11-18,Transfer,103.0,102.0,Business transfer
EMP12660,2024-07-24,Joining,,,Initial employment
EMP12661,2019-11-19,Joining,,,Initial employment
EMP12661,2024-09-18,Resignation,105.0,105.0,Voluntary exit
EMP12661,2021-04-18,Manager Change,105.0,105.0,Reporting-line change
EMP12662,2021-06-22,Joining,,,Initial employment
EMP12662,2024-07-08,Manager Change,107.0,107.0,Reporting-line change
EMP12662,2025-01-01,Resignation,107.0,107.0,Voluntary exit
EMP12663,2023-03-22,Joining,,,Initial employment
EMP12663,2023-12-22,Promotion,101.0,101.0,Role progression
EMP12663,2025-12-12,Transfer,101.0,101.0,Business transfer
EMP12664,2024-06-22,Joining,,,Initial employment
EMP12665,2023-12-21,Joining,,,Initial employment
EMP12665,2025-05-15,Transfer,102.0,104.0,Business transfer
EMP12666,2026-04-07,Joining,,,Initial employment
EMP12667,2025-10-12,Joining,,,Initial employment
EMP12668,2019-05-28,Joining,,,Initial employment
EMP12668,2021-11-29,Manager Change,101.0,101.0,Reporting-line change
EMP12669,2022-02-15,Joining,,,Initial employment
EMP12670,2021-04-29,Joining,,,Initial employment
EMP12671,2020-01-02,Joining,,,Initial employment
EMP12671,2024-06-25,Resignation,102.0,102.0,Voluntary exit
EMP12671,2025-12-03,Manager Change,102.0,102.0,Reporting-line change
EMP12672,2021-12-25,Joining,,,Initial employment
EMP12673,2024-07-31,Joining,,,Initial employment
EMP12673,2026-06-02,Termination,104.0,104.0,Involuntary exit
EMP12674,2019-06-24,Joining,,,Initial employment
EMP12675,2024-01-29,Joining,,,Initial employment
EMP12675,2025-01-21,Termination,101.0,101.0,Involuntary exit
EMP12675,2025-06-15,Termination,101.0,101.0,Involuntary exit
EMP12676,2020-08-10,Joining,,,Initial employment
EMP12676,2024-03-18,Manager Change,101.0,101.0,Reporting-line change
EMP12676,2021-08-25,Transfer,101.0,106.0,Business transfer
EMP12677,2020-05-09,Joining,,,Initial employment
EMP12677,2022-11-24,Transfer,104.0,108.0,Business transfer
EMP12677,2026-03-11,Manager Change,104.0,104.0,Reporting-line change
EMP12677,2023-05-12,Transfer,104.0,105.0,Business transfer
EMP12677,2022-03-24,Transfer,104.0,107.0,Business transfer
EMP12678,2022-02-11,Joining,,,Initial employment
EMP12678,2023-08-12,Leave of Absence,108.0,108.0,Temporary leave
EMP12679,2023-11-20,Joining,,,Initial employment
EMP12679,2025-04-04,Promotion,103.0,103.0,Role progression
EMP12679,2024-08-13,Transfer,103.0,104.0,Business transfer
EMP12679,2025-10-22,Termination,103.0,103.0,Involuntary exit
EMP12680,2022-03-16,Joining,,,Initial employment
EMP12680,2024-03-24,Transfer,102.0,102.0,Business transfer
EMP12681,2019-02-04,Joining,,,Initial employment
EMP12681,2023-07-04,Transfer,105.0,106.0,Business transfer
EMP12681,2022-10-03,Manager Change,105.0,105.0,Reporting-line change
EMP12682,2021-09-25,Joining,,,Initial employment
EMP12682,2025-01-15,Promotion,108.0,108.0,Role progression
EMP12683,2022-08-25,Joining,,,Initial employment
EMP12683,2024-07-22,Rehire,107.0,107.0,Returned employee
EMP12684,2026-01-29,Joining,,,Initial employment
EMP12685,2021-11-03,Joining,,,Initial employment
EMP12686,2020-01-09,Joining,,,Initial employment
EMP12686,2023-11-10,Transfer,101.0,105.0,Business transfer
EMP12687,2026-02-17,Joining,,,Initial employment
EMP12688,2022-12-22,Joining,,,Initial employment
EMP12688,2026-04-10,Transfer,107.0,105.0,Business transfer
EMP12688,2024-09-27,Transfer,107.0,105.0,Business transfer
EMP12688,2025-06-28,Rehire,107.0,107.0,Returned employee
EMP12689,2023-10-18,Joining,,,Initial employment
EMP12689,2025-08-01,Resignation,102.0,102.0,Voluntary exit
EMP12690,2025-03-30,Joining,,,Initial employment
EMP12691,2020-12-05,Joining,,,Initial employment
EMP12691,2025-01-06,Transfer,107.0,102.0,Business transfer
EMP12691,2025-01-21,Resignation,107.0,107.0,Voluntary exit
EMP12691,2023-03-02,Manager Change,107.0,107.0,Reporting-line change
EMP12692,2020-07-16,Joining,,,Initial employment
EMP12692,2026-01-27,Transfer,101.0,107.0,Business transfer
EMP12692,2024-02-19,Manager Change,101.0,101.0,Reporting-line change
EMP12693,2024-02-17,Joining,,,Initial employment
EMP12694,2024-10-24,Joining,,,Initial employment
EMP12695,2020-03-14,Joining,,,Initial employment
EMP12696,2024-02-27,Joining,,,Initial employment
EMP12696,2025-09-24,Rehire,106.0,106.0,Returned employee
EMP12697,2024-06-02,Joining,,,Initial employment
EMP12698,2020-11-29,Joining,,,Initial employment
EMP12698,2023-11-28,Resignation,105.0,105.0,Voluntary exit
EMP12698,2023-08-04,Leave of Absence,105.0,105.0,Temporary leave
EMP12699,2022-08-05,Joining,,,Initial employment
EMP12700,2023-04-13,Joining,,,Initial employment
EMP12701,2020-11-22,Joining,,,Initial employment
EMP12702,2025-04-19,Joining,,,Initial employment
EMP12703,2022-04-15,Joining,,,Initial employment
EMP12703,2025-10-07,Transfer,101.0,106.0,Business transfer
EMP12703,2026-04-21,Manager Change,101.0,101.0,Reporting-line change
EMP12703,2024-11-16,Promotion,101.0,101.0,Role progression
EMP12703,2024-05-21,Rehire,101.0,101.0,Returned employee
EMP12703,2025-09-17,Promotion,101.0,101.0,Role progression
EMP12704,2025-09-23,Joining,,,Initial employment
EMP12705,2023-06-23,Joining,,,Initial employment
EMP12705,2025-07-13,Leave of Absence,102.0,102.0,Temporary leave
EMP12706,2023-06-22,Joining,,,Initial employment
EMP12706,2025-05-02,Transfer,103.0,101.0,Business transfer
EMP12706,2025-04-18,Promotion,103.0,103.0,Role progression
EMP12707,2019-05-07,Joining,,,Initial employment
EMP12707,2021-01-11,Transfer,107.0,108.0,Business transfer
EMP12707,2023-03-16,Rehire,107.0,107.0,Returned employee
EMP12707,2023-07-09,Manager Change,107.0,107.0,Reporting-line change
EMP12708,2023-02-15,Joining,,,Initial employment
EMP12708,2024-02-23,Transfer,106.0,105.0,Business transfer
EMP12708,2025-11-06,Manager Change,106.0,106.0,Reporting-line change
EMP12709,2022-04-06,Joining,,,Initial employment
EMP12709,2026-02-12,Promotion,107.0,107.0,Role progression
EMP12709,2023-09-02,Leave of Absence,107.0,107.0,Temporary leave
EMP12710,2026-03-24,Joining,,,Initial employment
EMP12711,2019-10-21,Joining,,,Initial employment
EMP12711,2020-06-26,Promotion,103.0,103.0,Role progression
EMP12712,2022-09-28,Joining,,,Initial employment
EMP12712,2026-02-21,Leave of Absence,103.0,103.0,Temporary leave
EMP12712,2025-12-01,Rehire,103.0,103.0,Returned employee
EMP12713,2021-10-16,Joining,,,Initial employment
EMP12713,2026-03-31,Promotion,101.0,101.0,Role progression
EMP12713,2022-09-02,Promotion,101.0,101.0,Role progression
EMP12714,2025-06-15,Joining,,,Initial employment
EMP12715,2026-06-02,Joining,,,Initial employment
EMP12716,2026-01-19,Joining,,,Initial employment
EMP12717,2026-01-31,Joining,,,Initial employment
EMP12718,2020-02-23,Joining,,,Initial employment
EMP12718,2025-11-22,Resignation,101.0,101.0,Voluntary exit
EMP12719,2020-03-19,Joining,,,Initial employment
EMP12719,2025-12-28,Transfer,107.0,107.0,Business transfer
EMP12720,2020-11-15,Joining,,,Initial employment
EMP12720,2025-04-15,Leave of Absence,102.0,102.0,Temporary leave
EMP12720,2025-07-23,Leave of Absence,102.0,102.0,Temporary leave
EMP12721,2025-04-02,Joining,,,Initial employment
EMP12721,2026-05-28,Transfer,107.0,105.0,Business transfer
EMP12721,2026-03-06,Termination,107.0,107.0,Involuntary exit
EMP12722,2023-01-02,Joining,,,Initial employment
EMP12722,2023-09-21,Promotion,106.0,106.0,Role progression
EMP12722,2023-08-08,Promotion,106.0,106.0,Role progression
EMP12723,2025-03-11,Joining,,,Initial employment
EMP12723,2025-12-31,Promotion,108.0,108.0,Role progression
EMP12724,2019-03-26,Joining,,,Initial employment
EMP12725,2023-11-03,Joining,,,Initial employment
EMP12726,2019-03-26,Joining,,,Initial employment
EMP12726,2024-04-08,Rehire,103.0,103.0,Returned employee
EMP12727,2024-04-28,Joining,,,Initial employment
EMP12728,2024-10-13,Joining,,,Initial employment
EMP12729,2023-07-28,Joining,,,Initial employment
EMP12729,2024-11-06,Transfer,101.0,105.0,Business transfer
EMP12730,2020-10-24,Joining,,,Initial employment
EMP12730,2021-06-16,Manager Change,103.0,103.0,Reporting-line change
EMP12730,2023-08-07,Manager Change,103.0,103.0,Reporting-line change
EMP12731,2020-09-18,Joining,,,Initial employment
EMP12731,2022-03-20,Promotion,104.0,104.0,Role progression
EMP12732,2019-03-05,Joining,,,Initial employment
EMP12732,2021-09-03,Rehire,107.0,107.0,Returned employee
EMP12733,2021-07-07,Joining,,,Initial employment
EMP12733,2024-11-26,Termination,106.0,106.0,Involuntary exit
EMP12733,2024-06-03,Termination,106.0,106.0,Involuntary exit
EMP12733,2024-12-17,Promotion,106.0,106.0,Role progression
EMP12733,2025-01-03,Transfer,106.0,101.0,Business transfer
EMP12733,2022-07-11,Resignation,106.0,106.0,Voluntary exit
EMP12734,2022-10-07,Joining,,,Initial employment
EMP12735,2022-03-27,Joining,,,Initial employment
EMP12735,2023-01-27,Resignation,101.0,101.0,Voluntary exit
EMP12736,2023-06-01,Joining,,,Initial employment
EMP12737,2020-05-05,Joining,,,Initial employment
EMP12737,2022-03-05,Rehire,103.0,103.0,Returned employee
EMP12737,2023-12-24,Rehire,103.0,103.0,Returned employee
EMP12738,2024-02-22,Joining,,,Initial employment
EMP12739,2024-04-24,Joining,,,Initial employment
EMP12739,2025-02-26,Promotion,108.0,108.0,Role progression
EMP12740,2019-11-09,Joining,,,Initial employment
EMP12740,2021-03-09,Transfer,101.0,103.0,Business transfer
EMP12740,2025-06-11,Promotion,101.0,101.0,Role progression
EMP12740,2022-07-23,Resignation,101.0,101.0,Voluntary exit
EMP12741,2026-04-16,Joining,,,Initial employment
EMP12742,2021-07-07,Joining,,,Initial employment
EMP12742,2022-05-27,Resignation,101.0,101.0,Voluntary exit
EMP12743,2024-02-26,Joining,,,Initial employment
EMP12743,2025-06-08,Transfer,103.0,104.0,Business transfer
EMP12743,2024-11-17,Promotion,103.0,103.0,Role progression
EMP12744,2021-03-23,Joining,,,Initial employment
EMP12744,2026-04-29,Leave of Absence,104.0,104.0,Temporary leave
EMP12745,2023-01-29,Joining,,,Initial employment
EMP12745,2025-04-09,Transfer,101.0,105.0,Business transfer
EMP12746,2022-08-19,Joining,,,Initial employment
EMP12746,2026-02-16,Promotion,106.0,106.0,Role progression
EMP12747,2020-11-10,Joining,,,Initial employment
EMP12747,2023-02-05,Resignation,101.0,101.0,Voluntary exit
EMP12747,2025-01-17,Transfer,101.0,103.0,Business transfer
EMP12748,2020-03-10,Joining,,,Initial employment
EMP12748,2021-01-11,Transfer,101.0,106.0,Business transfer
EMP12748,2023-02-25,Promotion,101.0,101.0,Role progression
EMP12748,2021-04-20,Rehire,101.0,101.0,Returned employee
EMP12748,2025-08-10,Resignation,101.0,101.0,Voluntary exit
EMP12749,2020-11-12,Joining,,,Initial employment
EMP12749,2023-11-23,Termination,104.0,104.0,Involuntary exit
EMP12749,2024-12-27,Manager Change,104.0,104.0,Reporting-line change
EMP12750,2022-03-04,Joining,,,Initial employment
EMP12751,2021-12-09,Joining,,,Initial employment
EMP12751,2022-12-02,Rehire,108.0,108.0,Returned employee
EMP12751,2025-01-05,Resignation,108.0,108.0,Voluntary exit
EMP12751,2026-03-10,Rehire,108.0,108.0,Returned employee
EMP12752,2022-12-26,Joining,,,Initial employment
EMP12752,2023-06-25,Promotion,106.0,106.0,Role progression
EMP12752,2025-04-13,Transfer,106.0,102.0,Business transfer
EMP12753,2025-07-15,Joining,,,Initial employment
EMP12754,2025-07-22,Joining,,,Initial employment
EMP12755,2026-05-17,Joining,,,Initial employment
EMP12756,2022-10-02,Joining,,,Initial employment
EMP12756,2025-09-13,Manager Change,101.0,101.0,Reporting-line change
EMP12757,2020-10-10,Joining,,,Initial employment
EMP12757,2026-01-15,Leave of Absence,104.0,104.0,Temporary leave
EMP12757,2022-07-28,Promotion,104.0,104.0,Role progression
EMP12758,2019-09-02,Joining,,,Initial employment
EMP12758,2025-01-28,Rehire,106.0,106.0,Returned employee
EMP12758,2023-09-15,Resignation,106.0,106.0,Voluntary exit
EMP12758,2022-04-08,Transfer,106.0,106.0,Business transfer
EMP12758,2025-08-02,Transfer,106.0,104.0,Business transfer
EMP12759,2024-11-26,Joining,,,Initial employment
EMP12760,2026-01-24,Joining,,,Initial employment
EMP12761,2019-10-23,Joining,,,Initial employment
EMP12761,2025-05-14,Transfer,104.0,104.0,Business transfer
EMP12762,2024-11-29,Joining,,,Initial employment
EMP12763,2023-06-01,Joining,,,Initial employment
EMP12764,2025-07-18,Joining,,,Initial employment
EMP12765,2024-11-18,Joining,,,Initial employment
EMP12766,2026-04-30,Joining,,,Initial employment
EMP12767,2023-06-16,Joining,,,Initial employment
EMP12767,2025-01-12,Resignation,101.0,101.0,Voluntary exit
EMP12768,2019-01-28,Joining,,,Initial employment
EMP12768,2020-07-22,Promotion,108.0,108.0,Role progression
EMP12768,2022-03-02,Manager Change,108.0,108.0,Reporting-line change
EMP12768,2022-05-17,Resignation,108.0,108.0,Voluntary exit
EMP12769,2024-06-08,Joining,,,Initial employment
EMP12770,2023-04-10,Joining,,,Initial employment
EMP12770,2024-09-11,Promotion,101.0,101.0,Role progression
EMP12770,2024-10-24,Promotion,101.0,101.0,Role progression
EMP12771,2019-02-27,Joining,,,Initial employment
EMP12772,2023-03-02,Joining,,,Initial employment
EMP12773,2019-10-24,Joining,,,Initial employment
EMP12773,2022-07-15,Leave of Absence,106.0,106.0,Temporary leave
EMP12774,2024-12-21,Joining,,,Initial employment
EMP12775,2025-04-15,Joining,,,Initial employment
EMP12776,2026-02-10,Joining,,,Initial employment
EMP12777,2021-06-20,Joining,,,Initial employment
EMP12777,2023-04-27,Resignation,102.0,102.0,Voluntary exit
EMP12778,2024-05-18,Joining,,,Initial employment
EMP12779,2022-01-03,Joining,,,Initial employment
EMP12780,2023-08-05,Joining,,,Initial employment
EMP12780,2025-05-08,Resignation,105.0,105.0,Voluntary exit
EMP12781,2022-04-06,Joining,,,Initial employment
EMP12782,2021-02-09,Joining,,,Initial employment
EMP12782,2022-08-02,Promotion,102.0,102.0,Role progression
EMP12782,2021-12-01,Rehire,102.0,102.0,Returned employee
EMP12782,2025-09-08,Transfer,102.0,104.0,Business transfer
EMP12783,2023-03-07,Joining,,,Initial employment
EMP12784,2022-10-10,Joining,,,Initial employment
EMP12784,2025-03-14,Leave of Absence,101.0,101.0,Temporary leave
EMP12784,2023-09-28,Termination,101.0,101.0,Involuntary exit
EMP12785,2022-06-02,Joining,,,Initial employment
EMP12786,2023-04-04,Joining,,,Initial employment
EMP12786,2024-06-20,Manager Change,103.0,103.0,Reporting-line change
EMP12787,2019-05-26,Joining,,,Initial employment
EMP12787,2021-12-20,Resignation,102.0,102.0,Voluntary exit
EMP12788,2024-06-06,Joining,,,Initial employment
EMP12788,2025-08-11,Transfer,103.0,103.0,Business transfer
EMP12789,2022-06-18,Joining,,,Initial employment
EMP12790,2024-03-22,Joining,,,Initial employment
EMP12790,2026-04-11,Leave of Absence,106.0,106.0,Temporary leave
EMP12791,2025-07-19,Joining,,,Initial employment
EMP12792,2023-11-08,Joining,,,Initial employment
EMP12792,2025-12-15,Promotion,103.0,103.0,Role progression
EMP12793,2021-11-24,Joining,,,Initial employment
EMP12794,2024-08-10,Joining,,,Initial employment
EMP12795,2024-07-12,Joining,,,Initial employment
EMP12796,2019-06-02,Joining,,,Initial employment
EMP12796,2023-03-20,Promotion,106.0,106.0,Role progression
EMP12796,2024-11-03,Transfer,106.0,106.0,Business transfer
EMP12797,2025-10-12,Joining,,,Initial employment
EMP12798,2020-05-22,Joining,,,Initial employment
EMP12799,2020-05-05,Joining,,,Initial employment
EMP12799,2024-01-18,Promotion,107.0,107.0,Role progression
EMP12800,2019-12-11,Joining,,,Initial employment
EMP12800,2025-07-26,Transfer,103.0,101.0,Business transfer
EMP12800,2021-04-05,Rehire,103.0,103.0,Returned employee
EMP12800,2021-05-09,Rehire,103.0,103.0,Returned employee
EMP12801,2024-04-19,Joining,,,Initial employment
EMP12801,2025-06-30,Leave of Absence,108.0,108.0,Temporary leave
EMP12802,2023-10-28,Joining,,,Initial employment
EMP12802,2026-04-23,Transfer,106.0,105.0,Business transfer
EMP12803,2019-08-09,Joining,,,Initial employment
EMP12803,2022-01-22,Termination,103.0,103.0,Involuntary exit
