Employee_ID,Review_Date,Performance_Rating,Performance_Category,Review_Type
EMP12604,2023-06-30,3.2,Meets Expectations,Mid-Year
EMP12604,2023-12-31,3.9,Needs Improvement,Annual
EMP12604,2024-06-30,3.0,Meets Expectations,Annual
EMP12604,2024-12-31,2.2,Needs Improvement,Annual
EMP12604,2025-06-30,3.1,Meets Expectations,Mid-Year
EMP12604,2025-12-31,2.6,Meets Expectations,Mid-Year
EMP12604,2026-06-30,3.0,Meets Expectations,Annual
EMP12605,2024-12-31,2.5,Meets Expectations,Annual
EMP12605,2025-06-30,3.3,Meets Expectations,Annual
EMP12605,2025-12-31,3.9,Meets Expectations,Mid-Year
EMP12605,2026-06-30,4.0,Meets Expectations,Mid-Year
EMP12606,2024-06-30,3.6,Meets Expectations,Mid-Year
EMP12606,2024-12-31,3.0,Meets Expectations,Annual
EMP12606,2025-06-30,4.1,Meets Expectations,Mid-Year
EMP12606,2025-12-31,3.2,Exceeds Expectations,Mid-Year
EMP12606,2026-06-30,2.5,Needs Improvement,Mid-Year
EMP12607,2021-06-30,3.0,Meets Expectations,Mid-Year
EMP12607,2021-12-31,3.1,Needs Improvement,Annual
EMP12607,2022-06-30,3.6,Meets Expectations,Mid-Year
EMP12607,2022-12-31,4.0,Exceeds Expectations,Mid-Year
EMP12607,2023-06-30,2.9,Meets Expectations,Mid-Year
EMP12607,2023-12-31,2.9,Outstanding,Annual
EMP12607,2024-06-30,2.2,Meets Expectations,Mid-Year
EMP12607,2024-12-31,3.5,Meets Expectations,Annual
EMP12607,2025-06-30,3.8,Needs Improvement,Mid-Year
EMP12607,2025-12-31,3.6,Needs Improvement,Mid-Year
EMP12607,2026-06-30,4.1,Meets Expectations,Mid-Year
EMP12608,2020-12-31,2.1,Exceeds Expectations,Mid-Year
EMP12608,2021-06-30,2.8,Meets Expectations,Annual
EMP12608,2021-12-31,3.6,Exceeds Expectations,Annual
EMP12608,2022-06-30,3.3,Meets Expectations,Mid-Year
EMP12608,2022-12-31,3.3,Exceeds Expectations,Mid-Year
EMP12608,2023-06-30,4.5,Meets Expectations,Annual
EMP12608,2023-12-31,2.9,Exceeds Expectations,Annual
EMP12608,2024-06-30,3.6,Exceeds Expectations,Mid-Year
EMP12608,2024-12-31,3.5,Exceeds Expectations,Annual
EMP12608,2025-06-30,2.7,Meets Expectations,Mid-Year
EMP12608,2025-12-31,2.5,Exceeds Expectations,Annual
EMP12608,2026-06-30,2.3,Meets Expectations,Annual
EMP12609,2020-12-31,2.2,Meets Expectations,Mid-Year
EMP12609,2021-06-30,3.3,Meets Expectations,Mid-Year
EMP12609,2021-12-31,3.0,Meets Expectations,Annual
EMP12609,2022-06-30,3.2,Outstanding,Mid-Year
EMP12609,2022-12-31,2.1,Meets Expectations,Mid-Year
EMP12609,2023-06-30,3.3,Meets Expectations,Mid-Year
EMP12609,2023-12-31,3.1,Exceeds Expectations,Annual
EMP12609,2024-06-30,2.1,Meets Expectations,Annual
EMP12609,2024-12-31,2.8,Meets Expectations,Mid-Year
EMP12609,2025-06-30,3.1,Meets Expectations,Annual
EMP12609,2025-12-31,3.1,Meets Expectations,Annual
EMP12609,2026-06-30,1.8,Exceeds Expectations,Annual
EMP12610,2022-12-31,3.5,Meets Expectations,Annual
EMP12610,2023-06-30,2.4,Needs Improvement,Mid-Year
EMP12610,2023-12-31,4.0,Meets Expectations,Annual
EMP12610,2024-06-30,2.6,Needs Improvement,Annual
EMP12610,2024-12-31,3.4,Outstanding,Annual
EMP12610,2025-06-30,3.4,Meets Expectations,Annual
EMP12610,2025-12-31,2.6,Meets Expectations,Mid-Year
EMP12610,2026-06-30,3.2,Meets Expectations,Annual
EMP12611,2023-06-30,5.0,Meets Expectations,Annual
EMP12611,2023-12-31,2.9,Meets Expectations,Mid-Year
EMP12611,2024-06-30,2.9,Needs Improvement,Annual
EMP12611,2024-12-31,2.4,Meets Expectations,Annual
EMP12611,2025-06-30,2.7,Meets Expectations,Annual
EMP12611,2025-12-31,2.9,Meets Expectations,Mid-Year
EMP12611,2026-06-30,3.2,Exceeds Expectations,Mid-Year
EMP12612,2025-06-30,3.2,Meets Expectations,Mid-Year
EMP12612,2025-12-31,3.6,Meets Expectations,Mid-Year
EMP12612,2026-06-30,4.1,Needs Improvement,Annual
EMP12613,2025-12-31,2.6,Needs Improvement,Annual
EMP12613,2026-06-30,2.9,Exceeds Expectations,Annual
EMP12614,2022-06-30,3.6,Exceeds Expectations,Annual
EMP12614,2022-12-31,3.8,Exceeds Expectations,Annual
EMP12614,2023-06-30,3.0,Exceeds Expectations,Annual
EMP12614,2023-12-31,3.7,Meets Expectations,Annual
EMP12614,2024-06-30,3.8,Meets Expectations,Annual
EMP12614,2024-12-31,3.7,Meets Expectations,Mid-Year
EMP12614,2025-06-30,2.9,Exceeds Expectations,Annual
EMP12614,2025-12-31,3.3,Meets Expectations,Mid-Year
EMP12614,2026-06-30,2.7,Outstanding,Mid-Year
EMP12615,2025-12-31,3.5,Meets Expectations,Annual
EMP12615,2026-06-30,3.0,Needs Improvement,Mid-Year
EMP12616,2025-06-30,1.7,Exceeds Expectations,Mid-Year
EMP12616,2025-12-31,3.2,Meets Expectations,Mid-Year
EMP12616,2026-06-30,3.3,Meets Expectations,Annual
EMP12617,2021-12-31,3.8,Meets Expectations,Mid-Year
EMP12617,2022-06-30,3.2,Meets Expectations,Annual
EMP12617,2022-12-31,3.5,Needs Improvement,Mid-Year
EMP12617,2023-06-30,2.9,Meets Expectations,Mid-Year
EMP12617,2023-12-31,2.5,Meets Expectations,Mid-Year
EMP12617,2024-06-30,3.1,Needs Improvement,Annual
EMP12617,2024-12-31,3.4,Outstanding,Annual
EMP12617,2025-06-30,2.4,Needs Improvement,Annual
EMP12617,2025-12-31,3.3,Exceeds Expectations,Annual
EMP12617,2026-06-30,3.3,Needs Improvement,Annual
EMP12618,2023-12-31,2.8,Exceeds Expectations,Mid-Year
EMP12618,2024-06-30,3.1,Meets Expectations,Mid-Year
EMP12618,2024-12-31,2.0,Meets Expectations,Mid-Year
EMP12618,2025-06-30,3.2,Exceeds Expectations,Mid-Year
EMP12618,2025-12-31,3.5,Outstanding,Annual
EMP12618,2026-06-30,3.7,Outstanding,Mid-Year
EMP12619,2020-06-30,3.8,Meets Expectations,Annual
EMP12619,2020-12-31,3.4,Outstanding,Annual
EMP12619,2021-06-30,3.0,Needs Improvement,Annual
EMP12619,2021-12-31,3.2,Needs Improvement,Mid-Year
EMP12619,2022-06-30,2.7,Needs Improvement,Mid-Year
EMP12619,2022-12-31,3.5,Meets Expectations,Annual
EMP12619,2023-06-30,2.4,Meets Expectations,Mid-Year
EMP12619,2023-12-31,3.3,Meets Expectations,Mid-Year
EMP12619,2024-06-30,2.4,Meets Expectations,Mid-Year
EMP12619,2024-12-31,3.5,Meets Expectations,Mid-Year
EMP12619,2025-06-30,3.4,Meets Expectations,Annual
EMP12619,2025-12-31,2.9,Meets Expectations,Mid-Year
EMP12619,2026-06-30,2.8,Exceeds Expectations,Mid-Year
EMP12620,2024-06-30,2.7,Exceeds Expectations,Mid-Year
EMP12620,2024-12-31,3.0,Meets Expectations,Annual
EMP12620,2025-06-30,3.5,Meets Expectations,Annual
EMP12620,2025-12-31,3.4,Meets Expectations,Mid-Year
EMP12620,2026-06-30,3.4,Meets Expectations,Annual
EMP12621,2025-06-30,3.7,Meets Expectations,Annual
EMP12621,2025-12-31,2.9,Outstanding,Annual
EMP12621,2026-06-30,3.1,Exceeds Expectations,Annual
EMP12622,2024-12-31,3.3,Meets Expectations,Mid-Year
EMP12622,2025-06-30,3.1,Exceeds Expectations,Mid-Year
EMP12622,2025-12-31,2.9,Needs Improvement,Annual
EMP12622,2026-06-30,4.3,Exceeds Expectations,Mid-Year
EMP12623,2023-06-30,2.7,Meets Expectations,Annual
EMP12623,2023-12-31,3.6,Exceeds Expectations,Annual
EMP12623,2024-06-30,3.0,Exceeds Expectations,Annual
EMP12623,2024-12-31,3.5,Meets Expectations,Mid-Year
EMP12623,2025-06-30,2.8,Exceeds Expectations,Annual
EMP12623,2025-12-31,3.3,Meets Expectations,Annual
EMP12623,2026-06-30,3.4,Meets Expectations,Mid-Year
EMP12624,2025-06-30,3.6,Meets Expectations,Annual
EMP12624,2025-12-31,4.1,Meets Expectations,Annual
EMP12624,2026-06-30,3.9,Outstanding,Annual
EMP12625,2025-12-31,3.1,Needs Improvement,Mid-Year
EMP12625,2026-06-30,2.5,Needs Improvement,Mid-Year
EMP12626,2023-12-31,3.6,Meets Expectations,Mid-Year
EMP12626,2024-06-30,2.8,Needs Improvement,Mid-Year
EMP12626,2024-12-31,3.4,Meets Expectations,Mid-Year
EMP12626,2025-06-30,2.9,Outstanding,Annual
EMP12626,2025-12-31,3.1,Exceeds Expectations,Mid-Year
EMP12626,2026-06-30,2.9,Exceeds Expectations,Annual
EMP12627,2022-12-31,3.4,Outstanding,Annual
EMP12627,2023-06-30,2.5,Needs Improvement,Annual
EMP12627,2023-12-31,3.2,Meets Expectations,Mid-Year
EMP12627,2024-06-30,2.8,Outstanding,Annual
EMP12627,2024-12-31,3.5,Exceeds Expectations,Annual
EMP12627,2025-06-30,3.1,Exceeds Expectations,Annual
EMP12627,2025-12-31,3.0,Outstanding,Mid-Year
EMP12627,2026-06-30,2.4,Meets Expectations,Mid-Year
EMP12628,2023-12-31,2.6,Exceeds Expectations,Mid-Year
EMP12628,2024-06-30,3.7,Meets Expectations,Annual
EMP12628,2024-12-31,3.0,Exceeds Expectations,Mid-Year
EMP12628,2025-06-30,3.2,Meets Expectations,Mid-Year
EMP12628,2025-12-31,3.2,Meets Expectations,Annual
EMP12628,2026-06-30,2.2,Meets Expectations,Mid-Year
EMP12629,2024-06-30,2.1,Exceeds Expectations,Mid-Year
EMP12629,2024-12-31,3.9,Meets Expectations,Annual
EMP12629,2025-06-30,3.7,Meets Expectations,Annual
EMP12629,2025-12-31,3.7,Meets Expectations,Mid-Year
EMP12629,2026-06-30,2.8,Meets Expectations,Annual
EMP12630,2020-06-30,2.5,Needs Improvement,Mid-Year
EMP12630,2020-12-31,2.8,Outstanding,Mid-Year
EMP12630,2021-06-30,3.3,Meets Expectations,Annual
EMP12630,2021-12-31,3.2,Needs Improvement,Annual
EMP12630,2022-06-30,3.7,Meets Expectations,Mid-Year
EMP12630,2022-12-31,3.5,Meets Expectations,Mid-Year
EMP12630,2023-06-30,3.1,Exceeds Expectations,Mid-Year
EMP12630,2023-12-31,3.5,Meets Expectations,Annual
EMP12630,2024-06-30,3.4,Needs Improvement,Mid-Year
EMP12630,2024-12-31,2.6,Outstanding,Annual
EMP12630,2025-06-30,3.3,Meets Expectations,Mid-Year
EMP12630,2025-12-31,3.4,Meets Expectations,Annual
EMP12630,2026-06-30,3.3,Exceeds Expectations,Annual
EMP12631,2025-06-30,3.3,Meets Expectations,Mid-Year
EMP12631,2025-12-31,1.8,Meets Expectations,Annual
EMP12631,2026-06-30,2.7,Meets Expectations,Mid-Year
EMP12632,2024-06-30,3.3,Meets Expectations,Mid-Year
EMP12632,2024-12-31,3.2,Meets Expectations,Annual
EMP12632,2025-06-30,2.9,Exceeds Expectations,Mid-Year
EMP12632,2025-12-31,3.4,Meets Expectations,Mid-Year
EMP12632,2026-06-30,2.4,Meets Expectations,Mid-Year
EMP12633,2024-06-30,3.2,Exceeds Expectations,Mid-Year
EMP12633,2024-12-31,3.0,Meets Expectations,Annual
EMP12633,2025-06-30,3.0,Needs Improvement,Annual
EMP12633,2025-12-31,3.4,Meets Expectations,Mid-Year
EMP12633,2026-06-30,2.1,Meets Expectations,Annual
EMP12634,2023-12-31,3.4,Exceeds Expectations,Annual
EMP12634,2024-06-30,2.3,Meets Expectations,Annual
EMP12634,2024-12-31,3.2,Meets Expectations,Annual
EMP12634,2025-06-30,3.5,Meets Expectations,Annual
EMP12634,2025-12-31,2.8,Needs Improvement,Mid-Year
EMP12634,2026-06-30,3.0,Meets Expectations,Annual
EMP12635,2023-06-30,2.5,Exceeds Expectations,Annual
EMP12635,2023-12-31,3.3,Exceeds Expectations,Annual
EMP12635,2024-06-30,3.1,Meets Expectations,Annual
EMP12635,2024-12-31,3.0,Exceeds Expectations,Mid-Year
EMP12635,2025-06-30,3.3,Needs Improvement,Mid-Year
EMP12635,2025-12-31,3.6,Exceeds Expectations,Mid-Year
EMP12635,2026-06-30,3.2,Meets Expectations,Annual
EMP12636,2020-12-31,2.5,Meets Expectations,Mid-Year
EMP12636,2021-06-30,2.5,Exceeds Expectations,Mid-Year
EMP12636,2021-12-31,2.8,Outstanding,Mid-Year
EMP12636,2022-06-30,3.9,Meets Expectations,Mid-Year
EMP12636,2022-12-31,3.6,Meets Expectations,Annual
EMP12636,2023-06-30,3.3,Meets Expectations,Annual
EMP12636,2023-12-31,3.4,Meets Expectations,Mid-Year
EMP12636,2024-06-30,4.0,Meets Expectations,Mid-Year
EMP12636,2024-12-31,3.5,Meets Expectations,Annual
EMP12636,2025-06-30,2.6,Exceeds Expectations,Annual
EMP12636,2025-12-31,3.1,Exceeds Expectations,Mid-Year
EMP12636,2026-06-30,2.4,Meets Expectations,Mid-Year
EMP12637,2025-06-30,2.9,Outstanding,Mid-Year
EMP12637,2025-12-31,2.8,Meets Expectations,Mid-Year
EMP12637,2026-06-30,3.6,Exceeds Expectations,Annual
EMP12638,2019-12-31,3.8,Meets Expectations,Annual
EMP12638,2020-06-30,2.2,Meets Expectations,Annual
EMP12638,2020-12-31,1.9,Meets Expectations,Annual
EMP12638,2021-06-30,3.0,Meets Expectations,Mid-Year
EMP12638,2021-12-31,2.7,Needs Improvement,Mid-Year
EMP12638,2022-06-30,3.4,Outstanding,Annual
EMP12638,2022-12-31,2.8,Meets Expectations,Mid-Year
EMP12638,2023-06-30,2.3,Meets Expectations,Annual
EMP12638,2023-12-31,2.5,Meets Expectations,Mid-Year
EMP12638,2024-06-30,3.4,Meets Expectations,Mid-Year
EMP12638,2024-12-31,3.5,Meets Expectations,Mid-Year
EMP12638,2025-06-30,3.0,Exceeds Expectations,Mid-Year
EMP12638,2025-12-31,3.3,Meets Expectations,Mid-Year
EMP12638,2026-06-30,3.8,Meets Expectations,Mid-Year
EMP12639,2024-12-31,2.7,Meets Expectations,Annual
EMP12639,2025-06-30,2.1,Meets Expectations,Annual
EMP12639,2025-12-31,3.4,Meets Expectations,Mid-Year
EMP12639,2026-06-30,2.1,Meets Expectations,Annual
EMP12640,2023-06-30,3.1,Needs Improvement,Annual
EMP12640,2023-12-31,3.2,Exceeds Expectations,Annual
EMP12640,2024-06-30,3.0,Meets Expectations,Annual
EMP12640,2024-12-31,3.7,Needs Improvement,Annual
EMP12640,2025-06-30,3.3,Exceeds Expectations,Annual
EMP12640,2025-12-31,3.7,Needs Improvement,Mid-Year
EMP12640,2026-06-30,3.1,Needs Improvement,Annual
EMP12641,2023-12-31,3.8,Meets Expectations,Annual
EMP12641,2024-06-30,3.2,Meets Expectations,Mid-Year
EMP12641,2024-12-31,3.6,Meets Expectations,Annual
EMP12641,2025-06-30,2.5,Meets Expectations,Mid-Year
EMP12641,2025-12-31,2.9,Exceeds Expectations,Annual
EMP12641,2026-06-30,2.6,Needs Improvement,Annual
EMP12642,2022-12-31,2.6,Meets Expectations,Mid-Year
EMP12642,2023-06-30,3.3,Exceeds Expectations,Mid-Year
EMP12642,2023-12-31,3.3,Meets Expectations,Annual
EMP12642,2024-06-30,2.9,Meets Expectations,Annual
EMP12642,2024-12-31,3.2,Meets Expectations,Annual
EMP12642,2025-06-30,3.0,Meets Expectations,Annual
EMP12642,2025-12-31,3.3,Meets Expectations,Mid-Year
EMP12642,2026-06-30,3.3,Outstanding,Annual
EMP12643,2024-12-31,2.8,Exceeds Expectations,Annual
EMP12643,2025-06-30,3.3,Meets Expectations,Mid-Year
EMP12643,2025-12-31,3.5,Needs Improvement,Annual
EMP12643,2026-06-30,3.5,Meets Expectations,Annual
EMP12644,2024-06-30,3.5,Needs Improvement,Annual
EMP12644,2024-12-31,2.7,Needs Improvement,Annual
EMP12644,2025-06-30,3.2,Outstanding,Annual
EMP12644,2025-12-31,3.0,Meets Expectations,Annual
EMP12644,2026-06-30,3.4,Needs Improvement,Annual
EMP12646,2023-06-30,3.4,Exceeds Expectations,Annual
EMP12646,2023-12-31,3.3,Exceeds Expectations,Annual
EMP12646,2024-06-30,2.7,Meets Expectations,Annual
EMP12646,2024-12-31,3.3,Exceeds Expectations,Annual
EMP12646,2025-06-30,3.1,Meets Expectations,Mid-Year
EMP12646,2025-12-31,3.2,Meets Expectations,Mid-Year
EMP12646,2026-06-30,3.1,Meets Expectations,Annual
EMP12647,2023-06-30,3.6,Exceeds Expectations,Mid-Year
EMP12647,2023-12-31,3.1,Exceeds Expectations,Annual
EMP12647,2024-06-30,3.2,Exceeds Expectations,Mid-Year
EMP12647,2024-12-31,2.7,Meets Expectations,Mid-Year
EMP12647,2025-06-30,3.0,Exceeds Expectations,Mid-Year
EMP12647,2025-12-31,2.7,Meets Expectations,Annual
EMP12647,2026-06-30,2.8,Exceeds Expectations,Annual
EMP12648,2025-12-31,3.8,Exceeds Expectations,Mid-Year
EMP12648,2026-06-30,3.4,Exceeds Expectations,Mid-Year
EMP12649,2022-06-30,3.6,Exceeds Expectations,Annual
EMP12649,2022-12-31,3.1,Exceeds Expectations,Annual
EMP12649,2023-06-30,2.8,Meets Expectations,Annual
EMP12649,2023-12-31,3.0,Exceeds Expectations,Annual
EMP12649,2024-06-30,3.1,Meets Expectations,Annual
EMP12649,2024-12-31,3.5,Exceeds Expectations,Annual
EMP12649,2025-06-30,2.8,Needs Improvement,Annual
EMP12649,2025-12-31,2.6,Meets Expectations,Mid-Year
EMP12649,2026-06-30,3.4,Exceeds Expectations,Annual
EMP12650,2022-12-31,3.2,Exceeds Expectations,Annual
EMP12650,2023-06-30,3.1,Meets Expectations,Annual
EMP12650,2023-12-31,3.1,Meets Expectations,Mid-Year
EMP12650,2024-06-30,4.2,Meets Expectations,Annual
EMP12650,2024-12-31,3.4,Meets Expectations,Mid-Year
EMP12650,2025-06-30,4.2,Meets Expectations,Mid-Year
EMP12650,2025-12-31,4.9,Meets Expectations,Annual
EMP12650,2026-06-30,4.0,Meets Expectations,Mid-Year
EMP12651,2024-06-30,4.0,Meets Expectations,Annual
EMP12651,2024-12-31,3.2,Meets Expectations,Mid-Year
EMP12651,2025-06-30,2.8,Needs Improvement,Annual
EMP12651,2025-12-31,2.9,Meets Expectations,Annual
EMP12651,2026-06-30,2.5,Meets Expectations,Annual
EMP12652,2019-12-31,2.9,Outstanding,Mid-Year
EMP12652,2020-06-30,1.8,Needs Improvement,Mid-Year
EMP12652,2020-12-31,3.5,Meets Expectations,Mid-Year
EMP12652,2021-06-30,2.8,Meets Expectations,Mid-Year
EMP12652,2021-12-31,3.5,Meets Expectations,Annual
EMP12652,2022-06-30,3.2,Outstanding,Annual
EMP12652,2022-12-31,2.7,Exceeds Expectations,Annual
EMP12652,2023-06-30,2.7,Meets Expectations,Mid-Year
EMP12652,2023-12-31,3.6,Meets Expectations,Mid-Year
EMP12652,2024-06-30,3.6,Exceeds Expectations,Mid-Year
EMP12652,2024-12-31,2.9,Needs Improvement,Annual
EMP12652,2025-06-30,3.1,Meets Expectations,Annual
EMP12652,2025-12-31,4.3,Meets Expectations,Mid-Year
EMP12652,2026-06-30,3.4,Meets Expectations,Mid-Year
EMP12653,2025-06-30,3.8,Exceeds Expectations,Mid-Year
EMP12653,2025-12-31,2.6,Needs Improvement,Mid-Year
EMP12653,2026-06-30,3.5,Meets Expectations,Annual
EMP12654,2025-12-31,3.1,Exceeds Expectations,Annual
EMP12654,2026-06-30,4.0,Meets Expectations,Annual
EMP12655,2020-12-31,2.8,Exceeds Expectations,Annual
EMP12655,2021-06-30,2.9,Meets Expectations,Annual
EMP12655,2021-12-31,2.8,Meets Expectations,Annual
EMP12655,2022-06-30,3.0,Exceeds Expectations,Annual
EMP12655,2022-12-31,3.0,Outstanding,Mid-Year
EMP12655,2023-06-30,2.7,Needs Improvement,Mid-Year
EMP12655,2023-12-31,2.3,Needs Improvement,Mid-Year
EMP12655,2024-06-30,3.8,Meets Expectations,Mid-Year
EMP12655,2024-12-31,3.2,Meets Expectations,Mid-Year
EMP12655,2025-06-30,3.7,Exceeds Expectations,Mid-Year
EMP12655,2025-12-31,3.1,Meets Expectations,Annual
EMP12655,2026-06-30,3.3,Outstanding,Annual
EMP12656,2026-06-30,3.5,Meets Expectations,Mid-Year
EMP12657,2021-12-31,3.3,Outstanding,Mid-Year
EMP12657,2022-06-30,2.2,Meets Expectations,Annual
EMP12657,2022-12-31,2.4,Meets Expectations,Annual
EMP12657,2023-06-30,3.2,Exceeds Expectations,Mid-Year
EMP12657,2023-12-31,3.5,Exceeds Expectations,Mid-Year
EMP12657,2024-06-30,2.2,Meets Expectations,Annual
EMP12657,2024-12-31,3.1,Exceeds Expectations,Mid-Year
EMP12657,2025-06-30,2.7,Exceeds Expectations,Mid-Year
EMP12657,2025-12-31,2.5,Exceeds Expectations,Annual
EMP12657,2026-06-30,2.9,Needs Improvement,Annual
EMP12658,2022-12-31,3.0,Meets Expectations,Annual
EMP12658,2023-06-30,2.5,Meets Expectations,Mid-Year
EMP12658,2023-12-31,3.3,Meets Expectations,Annual
EMP12658,2024-06-30,3.2,Meets Expectations,Mid-Year
EMP12658,2024-12-31,3.5,Meets Expectations,Mid-Year
EMP12658,2025-06-30,2.6,Meets Expectations,Mid-Year
EMP12658,2025-12-31,2.9,Meets Expectations,Annual
EMP12658,2026-06-30,2.7,Meets Expectations,Annual
EMP12659,2022-06-30,3.4,Needs Improvement,Mid-Year
EMP12659,2022-12-31,2.6,Needs Improvement,Annual
EMP12659,2023-06-30,2.9,Exceeds Expectations,Mid-Year
EMP12659,2023-12-31,3.7,Exceeds Expectations,Annual
EMP12659,2024-06-30,3.0,Needs Improvement,Mid-Year
EMP12659,2024-12-31,2.5,Exceeds Expectations,Mid-Year
EMP12659,2025-06-30,3.0,Meets Expectations,Annual
EMP12659,2025-12-31,3.3,Meets Expectations,Mid-Year
EMP12659,2026-06-30,3.1,Exceeds Expectations,Mid-Year
EMP12660,2024-12-31,3.2,Needs Improvement,Annual
EMP12660,2025-06-30,3.4,Outstanding,Mid-Year
EMP12660,2025-12-31,3.7,Exceeds Expectations,Mid-Year
EMP12660,2026-06-30,2.8,Meets Expectations,Annual
EMP12661,2020-06-30,3.0,Needs Improvement,Mid-Year
EMP12661,2020-12-31,2.3,Meets Expectations,Mid-Year
EMP12661,2021-06-30,3.6,Meets Expectations,Annual
EMP12661,2021-12-31,2.1,Meets Expectations,Mid-Year
EMP12661,2022-06-30,4.0,Meets Expectations,Annual
EMP12661,2022-12-31,2.8,Meets Expectations,Mid-Year
EMP12661,2023-06-30,3.4,Exceeds Expectations,Annual
EMP12661,2023-12-31,3.0,Meets Expectations,Annual
EMP12661,2024-06-30,4.6,Meets Expectations,Mid-Year
EMP12661,2024-12-31,3.0,Exceeds Expectations,Annual
EMP12661,2025-06-30,2.8,Meets Expectations,Mid-Year
EMP12661,2025-12-31,3.2,Meets Expectations,Mid-Year
EMP12661,2026-06-30,3.6,Needs Improvement,Mid-Year
EMP12662,2021-12-31,3.4,Needs Improvement,Mid-Year
EMP12662,2022-06-30,3.6,Meets Expectations,Mid-Year
EMP12662,2022-12-31,3.8,Needs Improvement,Mid-Year
EMP12662,2023-06-30,3.2,Meets Expectations,Annual
EMP12662,2023-12-31,3.6,Exceeds Expectations,Mid-Year
EMP12662,2024-06-30,2.3,Meets Expectations,Mid-Year
EMP12662,2024-12-31,3.5,Needs Improvement,Mid-Year
EMP12662,2025-06-30,4.1,Meets Expectations,Mid-Year
EMP12662,2025-12-31,2.7,Meets Expectations,Mid-Year
EMP12662,2026-06-30,3.4,Meets Expectations,Mid-Year
EMP12663,2023-12-31,3.8,Meets Expectations,Mid-Year
EMP12663,2024-06-30,2.2,Meets Expectations,Annual
EMP12663,2024-12-31,3.4,Meets Expectations,Annual
EMP12663,2025-06-30,3.2,Meets Expectations,Mid-Year
EMP12663,2025-12-31,2.2,Outstanding,Mid-Year
EMP12663,2026-06-30,4.1,Exceeds Expectations,Mid-Year
EMP12664,2024-12-31,3.0,Exceeds Expectations,Annual
EMP12664,2025-06-30,3.0,Meets Expectations,Mid-Year
EMP12664,2025-12-31,3.4,Exceeds Expectations,Mid-Year
EMP12664,2026-06-30,4.3,Meets Expectations,Annual
EMP12665,2024-06-30,1.9,Meets Expectations,Mid-Year
EMP12665,2024-12-31,3.5,Meets Expectations,Mid-Year
EMP12665,2025-06-30,4.3,Meets Expectations,Annual
EMP12665,2025-12-31,2.9,Exceeds Expectations,Mid-Year
EMP12665,2026-06-30,3.0,Exceeds Expectations,Annual
EMP12667,2026-06-30,3.2,Meets Expectations,Mid-Year
EMP12668,2019-12-31,3.0,Needs Improvement,Mid-Year
EMP12668,2020-06-30,3.3,Exceeds Expectations,Annual
EMP12668,2020-12-31,3.0,Exceeds Expectations,Mid-Year
EMP12668,2021-06-30,2.6,Meets Expectations,Annual
EMP12668,2021-12-31,3.2,Exceeds Expectations,Mid-Year
EMP12668,2022-06-30,3.2,Meets Expectations,Mid-Year
EMP12668,2022-12-31,2.6,Meets Expectations,Mid-Year
EMP12668,2023-06-30,3.0,Outstanding,Annual
EMP12668,2023-12-31,2.3,Needs Improvement,Annual
EMP12668,2024-06-30,2.8,Meets Expectations,Annual
EMP12668,2024-12-31,3.1,Meets Expectations,Mid-Year
EMP12668,2025-06-30,3.7,Meets Expectations,Annual
EMP12668,2025-12-31,3.4,Meets Expectations,Mid-Year
EMP12668,2026-06-30,4.0,Meets Expectations,Mid-Year
EMP12669,2022-12-31,4.0,Exceeds Expectations,Mid-Year
EMP12669,2023-06-30,4.5,Exceeds Expectations,Annual
EMP12669,2023-12-31,3.6,Exceeds Expectations,Mid-Year
EMP12669,2024-06-30,4.4,Exceeds Expectations,Annual
EMP12669,2024-12-31,3.8,Outstanding,Mid-Year
EMP12669,2025-06-30,2.7,Meets Expectations,Mid-Year
EMP12669,2025-12-31,4.0,Needs Improvement,Annual
EMP12669,2026-06-30,4.0,Exceeds Expectations,Annual
EMP12670,2021-12-31,2.4,Meets Expectations,Mid-Year
EMP12670,2022-06-30,3.4,Meets Expectations,Annual
EMP12670,2022-12-31,3.6,Exceeds Expectations,Annual
EMP12670,2023-06-30,3.5,Meets Expectations,Mid-Year
EMP12670,2023-12-31,3.7,Meets Expectations,Annual
EMP12670,2024-06-30,3.5,Exceeds Expectations,Annual
